市場・商品区分,銘柄コード,銘柄名,現在のステージ,最新終値,最新出来高
スタンダード（内国株式）,9780.T,ハリマビステム,1,939.0,7900
スタンダード（内国株式）,9782.T,ディーエムエス,1,3165.0,47000
プライム（内国株式）,9788.T,ナック,1,563.0,39600
プライム（内国株式）,9790.T,福井コンピュータホールディングス,1,3120.0,18200
スタンダード（内国株式）,9791.T,ビケンテクノ,5,985.0,5100
プライム（内国株式）,9793.T,ダイセキ,1,3575.0,62100
プライム（内国株式）,9795.T,ステップ,1,2352.0,3500
スタンダード（内国株式）,9799.T,旭情報サービス,5,1055.0,11800
スタンダード（内国株式）,9812.T,テーオーホールディングス,4,309.0,14900
スタンダード（内国株式）,9816.T,ストライダーズ,1,272.0,15700
スタンダード（内国株式）,9818.T,大丸エナウィン,3,1650.0,10300
スタンダード（内国株式）,9820.T,エムティジェネックス,1,3075.0,200
スタンダード（内国株式）,9823.T,マミーマート,4,5550.0,1200
プライム（内国株式）,9824.T,泉州電業,1,4380.0,34800
スタンダード（内国株式）,9827.T,リリカラ,6,634.0,33500
スタンダード（内国株式）,9828.T,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,4,3460.0,88500
プライム（内国株式）,9830.T,トラスコ中山,1,2230.0,55200
プライム（内国株式）,9831.T,ヤマダホールディングス,1,465.5,1959400
プライム（内国株式）,9832.T,オートバックスセブン,1,1504.0,242700
スタンダード（内国株式）,9835.T,ジュンテンドー,4,491.0,5300
プライム（内国株式）,9837.T,モリト,1,1524.0,39000
プライム（内国株式）,9842.T,アークランズ,1,1783.0,262400
プライム（内国株式）,9843.T,ニトリホールディングス,4,12100.0,2064100
スタンダード（内国株式）,9845.T,パーカーコーポレーション,1,1160.0,481600
スタンダード（内国株式）,9846.T,天満屋ストア,1,967.0,6800
スタンダード（内国株式）,9849.T,共同紙販ホールディングス,1,4630.0,300
プライム（内国株式）,9850.T,グルメ杵屋,1,999.0,46300
スタンダード（内国株式）,9853.T,銀座ルノアール,1,915.0,7900
スタンダード（内国株式）,9854.T,愛眼,1,198.0,143800
スタンダード（内国株式）,9856.T,ケーユーホールディングス,1,1185.0,23700
スタンダード（内国株式）,9857.T,英和,1,2457.0,4000
プライム（内国株式）,9861.T,吉野家ホールディングス,1,3370.0,554500
スタンダード（内国株式）,9867.T,ソレキア,1,6950.0,2000
プライム（内国株式）,9869.T,加藤産業,1,5840.0,21900
スタンダード（内国株式）,9872.T,北恵,1,903.0,2200
スタンダード（内国株式）,9876.T,コックス,1,213.0,43100
スタンダード（内国株式）,9878.T,セキド,3,710.0,881000
プライム（内国株式）,9880.T,イノテック,1,1486.0,33300
プライム（内国株式）,9882.T,イエローハット,2,1533.0,158500
スタンダード（内国株式）,9885.T,シャルレ,4,373.0,14900
プライム（内国株式）,9887.T,松屋フーズホールディングス,1,6440.0,31700
スタンダード（内国株式）,9888.T,ＵＥＸ,1,843.0,10100
プライム（内国株式）,9889.T,ＪＢＣＣホールディングス,6,1328.0,291000
スタンダード（内国株式）,9890.T,マキヤ,1,1149.0,21700
スタンダード（内国株式）,9895.T,コンセック,1,1315.0,1300
スタンダード（内国株式）,9896.T,ＪＫホールディングス,1,1239.0,12800
プライム（内国株式）,9900.T,サガミホールディングス,1,1777.0,62500
プライム（内国株式）,9902.T,日伝,1,2812.0,19300
スタンダード（内国株式）,9903.T,カンセキ,3,881.0,1000
スタンダード（内国株式）,9904.T,ベリテ,1,373.0,45600
スタンダード（内国株式）,9906.T,藤井産業,1,3100.0,8100
スタンダード（内国株式）,9908.T,日本電計,1,2132.0,1300
スタンダード（内国株式）,9913.T,日邦産業,1,2705.0,2200
スタンダード（内国株式）,9914.T,植松商会,1,973.0,1900
スタンダード（内国株式）,9927.T,ワットマン,3,768.0,1100
プライム（内国株式）,9928.T,ミロク情報サービス,1,1860.0,9300
スタンダード（内国株式）,9929.T,平和紙業,3,431.0,2900
スタンダード（内国株式）,9930.T,北沢産業,6,377.0,7700
プライム（内国株式）,9932.T,杉本商事,1,1811.0,26500
